age,job,marital,education,balance,housing,loan,duration,campaign,deposit
42,services,married,tertiary,12223,yes,no,36,1,no
33,blue-collar,married,secondary,1541,yes,no,423,2,no
35,blue-collar,single,secondary,142,yes,no,266,2,no
30,technician,single,tertiary,3,yes,no,174,1,no
31,blue-collar,single,secondary,1207,yes,no,163,2,no
45,technician,married,secondary,351,yes,no,18,2,no
44,admin.,divorced,secondary,777,yes,no,517,3,no
31,services,married,primary,997,yes,no,256,1,no
30,admin.,married,secondary,15,yes,no,257,1,no
54,management,married,tertiary,2819,no,no,123,3,no
35,blue-collar,married,secondary,126,yes,no,472,1,no
36,admin.,married,secondary,953,yes,no,38,1,no
55,housemaid,married,primary,10,no,no,174,3,no
45,management,married,tertiary,-577,yes,yes,204,1,no
30,unemployed,single,tertiary,1159,no,no,95,1,no
57,unemployed,married,secondary,1350,no,no,131,1,no
59,housemaid,married,primary,88,yes,no,63,5,no
47,blue-collar,married,primary,-245,yes,yes,67,4,no
34,technician,single,secondary,161,no,yes,61,2,no
46,unemployed,divorced,secondary,41,yes,no,249,4,no
56,services,divorced,secondary,450,no,no,47,1,no
24,student,single,,782,no,no,12,7,no
40,admin.,married,secondary,-666,yes,no,107,2,no
50,management,married,tertiary,-151,yes,no,63,2,no
31,blue-collar,married,primary,55,yes,yes,340,2,no
37,management,married,tertiary,-666,yes,no,204,2,no
45,blue-collar,married,secondary,87,yes,no,96,1,no
45,management,married,primary,4629,no,no,285,2,no
36,blue-collar,single,primary,2176,yes,no,52,2,no
57,management,married,tertiary,3431,yes,no,55,2,no
39,management,married,tertiary,208,no,no,170,4,no
47,services,married,secondary,0,yes,no,173,1,no
44,services,divorced,secondary,240,yes,no,155,2,no
39,admin.,married,secondary,1388,yes,no,150,5,no
40,services,married,secondary,5807,yes,no,98,1,no
48,management,divorced,secondary,17,yes,no,195,1,no
56,services,married,secondary,0,no,no,112,4,no
50,blue-collar,single,primary,1743,yes,no,49,5,no
29,services,single,secondary,1008,yes,no,426,9,no
33,technician,single,secondary,151,yes,no,104,3,no
57,blue-collar,married,,3196,no,no,161,4,no
54,management,married,tertiary,1411,no,no,56,2,no
64,retired,divorced,secondary,630,no,no,97,1,no
61,retired,married,primary,0,yes,yes,280,13,no
36,blue-collar,married,secondary,561,yes,no,198,2,no
50,management,married,secondary,0,yes,no,94,4,no
30,technician,single,secondary,281,no,no,105,2,no
40,technician,married,secondary,40,yes,no,73,1,no
40,management,married,tertiary,0,no,no,109,8,no
30,admin.,divorced,primary,1032,yes,no,52,5,no
55,management,divorced,tertiary,-207,no,no,211,1,no
59,housemaid,married,primary,235,no,no,119,2,no
37,admin.,married,tertiary,0,yes,no,65,2,no
53,services,married,secondary,367,yes,yes,155,1,no
56,management,married,tertiary,505,yes,yes,221,1,no
33,services,married,secondary,804,yes,yes,266,1,no
49,services,married,secondary,-301,yes,no,187,4,no
47,technician,married,tertiary,-813,yes,yes,179,25,no
34,admin.,married,secondary,79,yes,no,83,1,no
33,blue-collar,married,primary,50,yes,no,246,2,no
31,blue-collar,single,secondary,1205,yes,no,462,1,no
44,technician,single,secondary,365,yes,no,169,2,no
50,admin.,married,secondary,-1415,no,no,358,2,no
39,admin.,single,secondary,223,no,no,277,1,no
41,management,married,tertiary,1897,yes,no,335,3,no
33,management,married,tertiary,22867,yes,no,73,1,no
40,housemaid,married,secondary,949,no,no,182,1,no
42,services,married,secondary,1165,yes,no,485,6,no
37,management,divorced,secondary,1655,yes,no,178,1,no
56,blue-collar,married,,260,yes,no,250,2,no
49,blue-collar,divorced,primary,0,yes,no,468,2,no
35,entrepreneur,single,tertiary,-880,no,yes,77,3,no
41,management,divorced,tertiary,107,yes,no,122,17,no
52,blue-collar,married,primary,1624,no,no,114,3,no
33,technician,single,tertiary,1257,yes,no,66,1,no
40,admin.,single,,355,yes,no,345,2,no
44,blue-collar,divorced,secondary,579,yes,no,198,2,no
39,blue-collar,married,secondary,1403,no,no,214,8,no
39,blue-collar,married,primary,-176,no,no,176,1,no
28,management,single,secondary,-513,no,yes,95,8,no
45,technician,single,secondary,586,no,yes,32,3,no
63,retired,divorced,primary,1840,no,no,71,3,no
32,technician,single,tertiary,720,no,no,234,4,no
28,blue-collar,single,secondary,97,yes,no,67,1,no
36,management,single,tertiary,13,no,yes,106,1,no
34,admin.,divorced,secondary,140,yes,no,81,2,no
45,blue-collar,married,secondary,521,yes,no,259,3,no
30,blue-collar,married,secondary,364,yes,yes,331,1,no
59,blue-collar,married,primary,416,no,no,92,3,no
54,housemaid,married,primary,3304,no,yes,90,7,no
47,,married,,1880,no,no,64,2,no
41,admin.,single,tertiary,982,no,no,105,1,no
35,technician,divorced,secondary,0,no,no,124,4,no
38,services,married,secondary,173,yes,no,130,2,no
36,technician,married,tertiary,911,yes,yes,275,3,no
39,admin.,single,,0,yes,no,62,1,no
48,management,divorced,,549,yes,no,427,1,no
42,blue-collar,married,primary,704,yes,yes,88,10,no
24,blue-collar,single,secondary,476,yes,no,161,1,no
57,retired,married,secondary,3738,yes,no,220,1,no
35,,married,primary,634,no,no,185,2,no
32,management,single,tertiary,1134,no,no,85,4,no
26,blue-collar,single,secondary,-128,no,yes,392,2,no
27,technician,married,secondary,7102,yes,no,141,9,no
47,entrepreneur,divorced,secondary,186,no,no,112,2,no
32,blue-collar,single,primary,1918,yes,no,318,1,no
48,self-employed,single,,0,no,no,453,1,no
43,blue-collar,married,primary,250,yes,no,144,5,no
30,student,single,tertiary,31,yes,no,23,1,no
28,technician,single,secondary,631,no,no,835,7,no
32,management,married,tertiary,62,yes,no,166,1,no
26,self-employed,married,tertiary,479,yes,no,133,3,no
38,blue-collar,single,secondary,1121,no,no,203,1,no
30,services,single,,138,yes,no,187,1,no
33,management,single,tertiary,0,yes,no,399,2,no
37,services,divorced,secondary,239,yes,no,140,2,no
47,management,married,tertiary,866,no,no,7,7,no
36,technician,married,secondary,1466,yes,no,441,1,no
48,housemaid,married,secondary,3570,no,no,58,2,no
47,technician,divorced,secondary,440,no,no,147,1,no
34,entrepreneur,single,tertiary,714,yes,no,166,4,no
28,blue-collar,married,primary,674,yes,no,921,4,no
54,housemaid,married,primary,127,no,no,176,4,no
33,management,married,secondary,588,yes,no,11,5,no
41,entrepreneur,divorced,tertiary,-413,yes,no,170,2,no
41,admin.,single,secondary,882,yes,yes,145,2,no
42,management,married,tertiary,877,yes,no,238,1,no
32,admin.,married,secondary,337,no,no,51,3,no
47,self-employed,married,tertiary,192,no,no,120,6,no
36,technician,married,primary,3350,yes,no,86,1,no
34,management,married,tertiary,99,no,yes,264,2,no
36,management,married,tertiary,806,yes,no,106,2,no
50,management,married,tertiary,6739,yes,no,68,3,no
53,admin.,married,primary,228,yes,no,97,1,no
49,blue-collar,married,primary,-232,no,yes,106,2,no
39,technician,single,secondary,556,yes,no,322,1,no
47,management,married,tertiary,761,yes,no,80,2,no
57,retired,married,primary,207,yes,no,193,1,no
30,unemployed,married,secondary,221,no,no,61,4,no
54,admin.,married,secondary,865,yes,no,71,1,no
35,management,single,tertiary,0,no,no,276,5,no
47,technician,divorced,secondary,1851,yes,no,140,2,no
38,entrepreneur,married,secondary,-272,no,yes,143,2,no
40,admin.,married,secondary,367,yes,no,89,1,no
51,blue-collar,married,primary,0,no,no,85,1,no
51,blue-collar,married,primary,230,yes,no,673,1,no
57,housemaid,married,primary,0,no,no,189,2,no
41,blue-collar,married,secondary,1954,no,no,65,1,no
31,entrepreneur,single,secondary,379,yes,no,570,2,no
59,retired,single,secondary,-341,no,yes,94,3,no
26,services,single,primary,179,yes,yes,333,4,no
41,technician,married,tertiary,13,no,no,189,2,no
39,management,married,tertiary,839,no,yes,365,2,no
25,blue-collar,single,secondary,192,no,no,112,2,no
33,management,single,tertiary,576,no,no,220,1,no
35,management,single,tertiary,643,yes,no,322,1,no
49,management,married,tertiary,342,no,no,433,2,no
31,blue-collar,married,secondary,1329,yes,yes,134,1,no
40,unemployed,married,secondary,219,yes,no,357,1,no
32,management,married,tertiary,141,yes,no,78,3,no
42,blue-collar,married,primary,402,no,no,31,7,no
33,technician,married,tertiary,8023,no,no,107,1,no
48,admin.,married,secondary,1131,no,yes,49,1,no
28,student,single,secondary,1925,no,no,139,1,no
43,blue-collar,single,primary,0,no,no,71,3,no
30,blue-collar,single,secondary,103,yes,no,2053,2,no
41,admin.,married,secondary,1395,yes,yes,85,1,no
55,management,married,primary,621,no,yes,114,1,no
55,management,married,tertiary,1161,yes,no,8,6,no
54,management,married,,24,no,no,12,10,no
55,retired,married,primary,2,no,no,392,4,no
57,technician,married,secondary,295,no,no,151,11,no
27,blue-collar,single,secondary,-208,yes,no,127,2,no
28,management,married,tertiary,258,no,yes,93,1,no
51,management,divorced,tertiary,119,no,no,200,1,no
27,management,single,secondary,967,yes,no,162,1,no
40,blue-collar,divorced,secondary,-90,yes,no,130,1,no
56,retired,married,secondary,0,no,no,413,2,no
35,services,married,secondary,0,yes,no,251,3,no
47,entrepreneur,divorced,secondary,392,yes,yes,125,1,no
49,blue-collar,married,primary,23,yes,no,247,1,no
35,management,single,tertiary,2486,yes,no,265,1,no
50,admin.,divorced,secondary,81,no,yes,64,1,no
55,housemaid,married,primary,1563,yes,no,128,2,no
56,blue-collar,married,secondary,1602,yes,no,427,1,no
35,technician,single,secondary,2144,yes,no,188,2,no
42,blue-collar,married,secondary,273,no,no,315,1,no
34,blue-collar,married,primary,455,yes,no,372,3,no
40,services,single,secondary,1038,no,no,741,1,no
33,services,married,secondary,-384,yes,no,125,1,no
33,management,married,tertiary,307,no,no,806,4,no
59,retired,divorced,secondary,93,no,no,193,2,no
51,housemaid,divorced,primary,127,no,no,69,1,no
47,services,married,secondary,-150,no,no,52,4,no
48,management,married,tertiary,20718,yes,no,125,1,no
31,admin.,single,tertiary,-218,yes,no,227,15,no
39,blue-collar,married,secondary,5222,yes,no,239,2,no
52,admin.,married,secondary,484,yes,no,128,1,no
28,technician,single,tertiary,75,yes,yes,233,2,no
56,technician,divorced,secondary,1480,yes,yes,576,1,no
47,services,married,secondary,1111,no,no,415,4,no
77,retired,divorced,primary,639,no,no,127,7,no
39,blue-collar,single,secondary,29,yes,no,214,2,no
31,services,single,secondary,6374,yes,no,922,2,no
39,management,married,secondary,363,yes,yes,184,1,no
32,blue-collar,married,primary,-94,yes,yes,308,1,no
59,admin.,married,secondary,92,yes,no,139,2,no
42,,married,,222,no,no,80,16,no
50,technician,married,primary,249,yes,no,129,1,no
44,services,married,secondary,1450,yes,no,356,1,no
47,housemaid,married,tertiary,2290,no,no,54,1,no
51,technician,married,tertiary,0,no,no,81,1,no
34,technician,married,secondary,1026,no,no,319,1,no
36,management,married,primary,3953,yes,no,277,1,no
32,blue-collar,single,primary,1426,yes,no,114,1,no
28,blue-collar,single,secondary,53,yes,no,93,1,no
34,management,married,tertiary,160,yes,yes,130,1,no
40,management,single,tertiary,171,no,no,1241,3,no
49,management,married,tertiary,3237,yes,no,232,3,no
30,self-employed,single,secondary,192,no,no,423,1,no
56,self-employed,married,tertiary,0,no,no,122,1,no
28,management,single,tertiary,385,no,yes,79,4,no
31,blue-collar,married,secondary,2591,yes,no,55,1,no
28,blue-collar,single,secondary,39,no,no,22,7,no
53,technician,married,primary,44,no,no,256,1,no
38,management,married,tertiary,5432,yes,yes,707,1,no
54,retired,divorced,tertiary,349,yes,no,176,2,no
36,management,single,tertiary,20,yes,no,766,2,no
60,retired,divorced,tertiary,381,yes,no,208,2,no
40,management,married,secondary,4025,yes,no,107,4,no
50,admin.,single,secondary,167,no,yes,201,3,no
28,management,single,tertiary,278,no,yes,194,1,no
33,blue-collar,married,secondary,263,yes,no,206,3,no
53,retired,married,secondary,4968,no,no,109,1,no
38,technician,married,secondary,581,yes,no,79,1,no
34,management,single,tertiary,682,no,no,472,3,no
41,,married,,779,no,no,647,10,no
64,retired,married,tertiary,2139,no,no,632,2,no
45,management,married,secondary,5888,yes,no,45,5,no
38,technician,married,secondary,0,yes,yes,146,4,no
57,management,married,tertiary,3431,yes,no,73,1,no
34,management,married,tertiary,188,no,no,399,1,no
36,blue-collar,single,primary,3214,yes,no,124,2,no
30,admin.,married,secondary,873,yes,no,119,1,no
32,blue-collar,married,secondary,-32,yes,no,145,1,no
42,blue-collar,married,secondary,1958,yes,no,124,3,no
35,admin.,married,secondary,76,no,yes,107,1,no
42,technician,married,secondary,1013,no,yes,117,8,no
50,entrepreneur,married,secondary,2731,no,no,111,2,no
38,management,married,secondary,93,no,no,515,2,no
38,self-employed,married,secondary,173,no,no,205,4,no
55,management,married,primary,384,no,no,75,1,no
60,housemaid,married,,491,no,no,503,4,no
33,management,married,tertiary,728,yes,no,275,5,no
30,technician,single,secondary,411,yes,no,948,1,no
30,management,single,tertiary,265,no,no,295,1,no
51,management,married,tertiary,-3,no,no,79,2,no
37,management,married,tertiary,586,yes,no,141,2,no
37,blue-collar,married,primary,-196,yes,no,166,2,no
45,blue-collar,married,primary,700,yes,no,29,4,no
37,blue-collar,married,secondary,-67,no,no,157,1,no
48,management,married,tertiary,1600,no,no,448,1,no
42,services,married,secondary,508,yes,no,70,1,no
49,technician,married,primary,486,no,no,229,5,no
36,management,single,tertiary,243,yes,no,160,2,no
54,self-employed,married,secondary,203,yes,no,238,8,no
52,management,married,tertiary,1944,yes,no,238,3,no
30,management,married,tertiary,882,no,no,102,6,no
37,blue-collar,married,secondary,2924,no,no,74,2,no
31,unemployed,married,secondary,20,no,no,52,1,no
26,admin.,married,secondary,1417,yes,no,60,3,no
51,admin.,divorced,secondary,340,yes,no,186,1,no
34,services,single,secondary,4062,yes,yes,29,1,no
26,blue-collar,married,primary,133,no,yes,57,3,no
32,management,single,tertiary,0,yes,yes,107,2,no
38,services,married,secondary,8876,no,no,280,1,no
52,admin.,married,secondary,423,yes,yes,139,2,no
44,management,married,tertiary,58,yes,no,72,3,no
31,services,married,secondary,5,yes,no,216,1,no
38,services,married,primary,175,no,no,132,2,no
32,housemaid,married,primary,1349,yes,no,132,2,no
41,blue-collar,married,primary,6596,yes,no,88,1,no
48,management,married,tertiary,1741,yes,yes,40,1,no
29,blue-collar,married,primary,25,yes,no,188,2,no
41,management,married,tertiary,0,yes,no,161,1,no
49,management,married,tertiary,4374,yes,no,68,3,no
40,management,married,tertiary,16,no,yes,47,4,no
27,management,single,tertiary,574,yes,no,196,3,no
45,blue-collar,single,secondary,615,yes,no,133,1,no
48,entrepreneur,divorced,tertiary,0,yes,yes,139,1,no
31,services,married,secondary,395,no,no,174,3,no
45,blue-collar,married,primary,678,no,no,104,3,no
43,housemaid,married,primary,25,no,no,121,2,no
31,admin.,single,secondary,626,yes,no,211,1,no
37,management,married,tertiary,165,no,no,315,1,no
38,self-employed,married,secondary,746,no,no,256,3,no
29,services,married,secondary,376,no,yes,49,3,no
28,blue-collar,married,primary,-55,yes,no,361,2,no
55,housemaid,divorced,primary,0,no,no,398,2,no
27,technician,divorced,secondary,21,yes,no,336,1,no
43,self-employed,married,tertiary,3003,no,no,358,3,no
29,management,single,tertiary,92,no,no,101,1,no
52,technician,divorced,secondary,511,no,yes,98,4,no
33,services,married,primary,6904,no,no,114,2,no
27,services,single,secondary,795,no,no,101,3,no
27,technician,single,secondary,0,no,no,161,1,no
31,management,married,tertiary,166,no,no,392,6,no
31,self-employed,married,secondary,157,yes,no,285,1,no
45,technician,divorced,secondary,0,no,no,64,2,no
34,technician,single,secondary,0,no,no,195,6,no
48,management,divorced,tertiary,174,no,no,290,2,no
47,blue-collar,married,secondary,1536,yes,no,41,1,no
49,services,married,secondary,1114,no,no,283,1,no
55,retired,divorced,tertiary,816,no,no,113,3,no
51,management,single,tertiary,1202,yes,no,99,1,no
37,management,single,tertiary,600,yes,no,116,2,no
33,technician,divorced,secondary,6,no,no,239,2,no
33,blue-collar,married,,2655,yes,no,195,1,no
29,management,single,tertiary,499,yes,no,338,1,no
57,housemaid,divorced,primary,0,no,no,97,1,no
60,retired,married,secondary,197,no,no,1386,1,no
51,housemaid,married,primary,289,no,no,97,5,no
45,technician,single,tertiary,5336,no,no,99,2,no
45,admin.,married,secondary,434,no,no,76,4,no
39,management,married,tertiary,691,yes,yes,517,1,no
25,blue-collar,single,secondary,-250,yes,no,456,1,no
47,blue-collar,married,secondary,3696,yes,no,635,3,no
34,blue-collar,married,secondary,2595,yes,yes,126,1,no
40,unemployed,married,secondary,1077,yes,yes,148,2,no
48,blue-collar,divorced,secondary,501,yes,no,12,5,no
39,technician,single,tertiary,21,yes,no,58,1,no
38,services,married,secondary,797,yes,no,62,4,no
32,services,single,secondary,1659,yes,no,120,6,no
