Client,Age,Job,Marital ,Education,Balance,Housing,Loan,Duration,Campaign,deposit
6734,52,10,3,2,5193,0,2,477,2,0
6735,43,8,2,2,6,0,2,244,1,0
6736,29,5,3,2,339,1,2,63,3,0
6737,45,6,3,2,0,0,2,106,2,0
6738,59,5,3,1,625,0,2,133,1,0
6739,48,5,3,2,3776,0,2,254,4,0
6740,30,10,3,3,1239,0,2,125,5,0
6741,23,4,2,1,93,1,2,70,3,0
6742,38,7,1,3,304,1,2,8,2,0
6743,52,5,3,1,1409,1,2,224,1,0
6744,44,6,3,2,191,1,1,490,1,0
6745,34,5,2,2,79,0,1,104,1,0
6746,32,5,3,2,2263,0,2,113,2,0
6747,41,7,3,2,10438,1,2,141,4,0
6748,31,8,2,2,81,1,2,215,2,0
6749,40,10,3,3,964,1,2,95,3,0
6750,52,5,1,1,0,0,2,19,1,0
6751,32,6,3,2,3839,1,2,100,2,0
6752,26,8,2,2,586,1,1,215,1,0
6753,29,10,2,3,600,1,2,170,5,0
6754,31,10,3,3,1343,1,1,85,1,0
6755,48,5,3,2,113,0,2,104,13,0
6756,27,5,2,2,240,1,2,166,4,0
6757,30,5,3,2,194,1,2,475,3,0
6758,28,5,3,1,278,1,1,31,9,0
6759,35,5,3,2,260,1,2,155,6,0
6760,47,7,1,2,1013,0,2,54,3,0
6761,35,5,3,1,0,1,2,265,1,0
6762,31,7,3,2,2363,1,2,247,1,0
6763,53,5,3,2,913,1,2,730,1,0
6764,26,7,2,3,686,1,2,98,2,0
6765,35,7,3,2,149,1,2,99,1,0
6766,29,8,3,2,500,1,2,8,8,0
6767,39,7,3,3,11766,1,2,313,4,0
6768,31,7,2,2,137,0,2,27,14,0
6769,48,10,2,3,0,0,2,96,3,0
6770,36,10,2,3,335,0,2,5,1,0
6771,27,8,3,2,16,1,2,54,3,0
6772,49,8,3,2,0,0,2,115,2,0
6773,34,7,2,3,9851,1,2,128,5,0
6774,28,6,2,2,525,0,2,81,1,0
6775,49,7,3,2,788,0,2,162,7,0
6776,35,5,3,3,1016,1,2,294,2,0
6777,53,4,1,2,292,0,2,92,2,0
6778,58,3,2,1,999,0,2,188,6,0
6779,37,5,3,2,2870,1,2,94,2,0
6780,27,8,2,3,689,0,2,98,1,0
6781,30,6,2,2,-100,1,1,292,1,0
6782,35,5,3,2,1084,1,2,1019,1,0
6783,32,10,2,3,154,0,1,301,3,0
6784,53,5,3,2,1653,0,2,88,2,0
6785,34,8,3,2,2378,1,1,92,1,0
6786,38,10,2,3,1515,1,2,42,5,0
6787,34,8,3,3,1636,1,1,136,1,0
6788,40,9,3,2,1516,1,1,373,1,0
6789,48,6,3,2,127,0,2,117,1,0
6790,30,10,2,3,2876,0,2,103,4,0
6791,31,10,3,3,1384,1,2,203,2,0
6792,37,7,2,2,228,1,2,1740,2,0
6793,32,7,2,3,2481,0,2,547,11,0
6794,40,5,3,2,475,1,2,332,2,0
6795,41,10,1,3,1401,0,2,110,4,0
6796,52,7,3,2,425,1,2,219,2,0
6797,29,5,2,2,244,1,2,19,2,0
6798,49,10,3,3,-6847,0,1,206,1,0
6799,43,10,3,3,0,0,2,25,19,0
6800,42,10,3,3,386,1,2,168,1,0
6801,37,10,3,3,332,1,2,190,2,0
6802,57,6,1,1,1367,0,2,144,3,0
6803,25,8,2,2,120,1,2,542,1,0
6804,30,7,2,2,19,1,2,16,15,0
6805,31,8,3,2,3,1,2,37,12,0
6806,49,5,3,1,-98,1,2,182,2,0
6807,47,5,3,2,303,0,2,261,1,0
6808,57,6,1,2,-752,1,2,102,1,0
6809,26,1,2,3,97,0,2,382,1,0
6810,40,3,3,3,794,0,2,138,1,0
6811,34,8,2,2,1880,1,2,297,1,0
6812,41,5,3,2,732,1,2,25,1,0
6813,53,10,3,3,5261,0,1,1209,3,0
6814,26,8,2,2,712,1,2,232,1,0
6815,28,1,2,2,28,0,2,220,2,0
6816,54,3,3,1,0,1,2,159,2,0
6817,42,7,3,2,827,0,2,153,3,0
6818,29,1,2,2,110,1,2,169,3,0
6819,49,2,3,3,377,0,2,158,1,0
6820,32,6,3,2,-344,0,1,44,1,0
6821,29,8,2,3,261,0,2,136,19,0
6822,60,5,3,2,104,1,2,22,1,0
6823,51,3,3,1,610,0,2,86,2,0
6824,40,4,1,2,4328,0,2,133,2,0
6825,44,5,3,3,1371,0,2,788,3,0
6826,47,5,3,1,193,1,2,171,2,0
6827,32,5,2,2,258,1,2,291,2,0
6828,43,5,3,1,56,0,2,365,2,0
6829,59,3,3,2,136,0,2,301,4,0
6830,24,5,3,2,1222,1,2,369,1,0
6831,26,8,2,3,3672,1,2,360,5,0
6832,37,5,2,2,2188,0,2,193,8,0
6833,27,10,2,2,924,1,2,84,1,0
6834,32,7,3,2,11431,0,2,141,5,0
6835,44,5,3,1,140,1,2,7,9,0
6836,34,7,1,2,27,1,2,133,3,0
6837,39,10,3,3,-468,1,1,88,2,0
6838,30,6,2,2,438,1,2,98,1,0
6839,44,8,1,2,-43,1,1,206,1,0
6840,22,1,2,3,1161,0,1,119,1,0
6841,28,6,2,2,458,0,2,112,4,0
6842,41,5,3,1,-441,1,2,352,1,0
6843,30,7,3,2,2278,0,1,47,1,0
6844,36,7,2,2,0,0,2,8,13,0
6845,39,6,3,2,702,1,2,303,1,0
6846,38,7,2,3,69,1,2,253,3,0
6847,31,6,3,2,182,0,2,231,2,0
6848,29,10,3,3,318,1,2,1434,2,0
6849,42,5,3,1,-181,1,2,297,3,0
6850,27,7,2,2,261,1,2,236,2,0
6851,55,6,3,2,244,1,2,171,1,0
6852,28,7,3,2,880,1,2,188,1,0
6853,47,7,3,2,2283,1,2,170,2,0
6854,49,7,3,2,550,1,2,412,2,0
6855,38,11,3,3,7752,1,2,138,4,0
6856,53,7,3,2,6,1,2,517,1,0
6857,31,5,3,2,4471,1,2,296,2,0
6858,57,4,3,1,1969,0,2,286,3,0
6859,36,10,2,3,219,0,2,22,6,0
6860,38,10,3,3,76,1,2,167,2,0
6861,30,8,2,2,60,0,2,55,2,0
6862,36,10,2,3,8,0,2,858,7,0
6863,29,6,3,2,19,1,2,327,6,0
6864,32,8,3,2,20011,0,2,234,1,0
6865,48,2,3,1,608,0,2,362,2,0
6866,53,3,3,1,1068,0,2,200,1,0
6867,35,7,3,3,-269,1,1,344,4,0
6868,48,10,3,3,494,0,2,81,8,0
6869,31,11,2,2,159,1,2,66,1,0
6870,30,7,2,2,-754,1,1,974,1,0
6871,28,8,3,2,157,1,1,164,2,0
6872,42,10,3,3,2110,0,1,106,2,0
6873,31,4,3,1,2603,1,2,224,1,0
6874,36,10,2,2,992,0,2,351,1,0
6875,43,7,2,2,593,1,2,55,1,0
6876,28,1,3,3,327,1,2,104,3,0
6877,34,10,2,3,6766,0,2,210,5,0
6878,36,7,3,2,432,1,1,94,1,0
6879,28,8,2,2,25,1,2,109,2,0
6880,34,5,3,1,5299,1,2,75,5,0
6881,53,8,2,2,291,0,2,145,1,0
6882,52,9,3,2,517,0,2,77,4,0
6883,44,2,3,1,97,1,2,105,3,0
6884,58,9,3,3,1636,0,2,187,1,0
6885,47,8,3,2,996,0,2,247,2,0
6886,40,5,2,2,0,1,2,59,4,0
6887,39,10,3,3,710,1,2,211,2,0
6888,33,9,2,3,1049,0,2,126,4,0
6889,23,1,2,2,556,1,2,170,2,0
6890,31,6,2,2,629,1,2,369,2,0
6891,39,5,3,1,186,1,2,208,3,0
6892,42,10,1,3,0,0,2,131,2,0
6893,46,8,3,2,1264,0,2,100,2,0
6894,22,1,2,2,64,0,2,112,1,0
6895,50,7,3,2,2497,1,2,35,1,0
6896,50,7,2,2,-97,1,2,425,1,0
6897,34,10,3,3,161,1,2,378,1,0
6898,40,8,3,2,732,0,2,71,1,0
6899,39,5,3,2,94,1,1,181,1,0
6900,51,5,3,3,2404,1,2,30,1,0
6901,45,10,3,2,21,1,2,788,2,0
6902,34,7,2,3,2658,1,2,265,1,0
6903,30,9,3,2,131,1,2,306,1,0
6904,57,2,3,1,0,1,2,231,2,0
6905,42,5,3,2,351,1,2,76,21,0
6906,51,7,3,2,564,0,1,187,2,0
6907,38,5,3,1,2240,1,2,551,1,0
6908,60,9,3,1,46,1,2,202,4,0
6909,38,5,3,1,132,1,2,797,2,0
6910,37,3,3,2,71,0,1,254,1,0
6911,34,10,2,3,0,1,1,197,2,0
6912,39,4,3,1,267,0,2,1151,5,0
6913,55,6,3,2,841,1,2,140,9,0
6914,48,5,3,1,51,0,1,76,1,0
6915,42,5,3,1,7735,1,2,166,1,0
6916,29,4,3,1,417,0,2,108,2,0
6917,33,5,2,2,-14,1,2,223,2,0
6918,35,5,3,1,2490,1,2,170,1,0
6919,28,8,3,2,0,1,2,47,1,0
6920,26,5,2,2,184,0,2,110,2,0
6921,40,6,2,2,19343,1,2,13,4,0
6922,42,8,3,2,947,0,2,158,2,0
6923,49,5,3,2,90,1,2,127,1,0
6924,32,8,2,2,10218,1,2,149,2,0
6925,33,7,3,2,72,1,2,623,1,0
6926,30,7,2,2,120,1,2,74,1,0
6927,20,1,2,2,130,0,2,75,3,0
6928,51,5,3,2,41,1,2,16,43,0
6929,38,5,2,1,0,1,2,350,2,0
6930,53,7,3,3,673,1,2,182,1,0
6931,34,5,1,2,-131,1,2,132,1,0
6932,30,5,3,1,2607,1,2,158,10,0
6933,36,2,1,2,5,1,2,305,1,0
6934,36,10,3,3,23,0,2,133,11,0
6935,39,5,3,2,180,1,2,237,1,0
6936,33,7,2,3,68,0,2,96,2,0
6937,42,10,3,3,0,0,2,325,2,0
6938,30,10,2,3,565,1,2,104,1,0
6939,23,7,2,2,598,0,2,166,1,0
6940,37,7,2,3,1609,0,1,10,19,0
6941,77,3,3,3,1047,0,2,108,5,0
6942,33,7,3,3,5641,0,2,168,2,0
6943,33,5,2,1,557,1,2,91,2,0
6944,40,5,2,2,1066,1,2,171,1,0
6945,58,3,3,2,35,0,2,336,7,0
6946,29,10,2,3,54,1,1,257,3,0
6947,43,10,2,3,1806,1,2,161,2,0
6948,34,5,2,2,39,0,2,254,2,0
6949,38,8,1,2,0,1,2,93,1,0
6950,38,8,1,2,930,1,2,46,1,0
6951,40,5,3,1,0,0,2,313,1,0
6952,59,10,3,3,2764,0,2,459,1,0
6953,44,8,2,2,4492,0,1,19,13,0
6954,60,3,1,3,2166,0,2,8,9,0
6955,37,10,2,3,0,0,2,107,1,0
6956,50,8,3,2,1575,0,2,407,1,0
6957,50,10,1,3,201,1,2,248,1,0
6958,35,8,3,3,318,1,1,142,1,0
6959,39,10,2,3,1682,1,2,147,1,0
6960,29,9,3,3,242,1,2,73,4,0
6961,34,10,1,2,291,0,2,91,2,0
6962,31,7,1,2,304,0,2,133,2,0
6963,51,4,3,1,108,0,2,278,2,0
6964,46,5,3,1,1303,0,2,174,1,0
6965,27,8,2,2,292,1,2,53,9,0
6966,61,3,3,2,89,0,2,154,1,0
6967,34,8,3,3,788,1,2,269,1,0
6968,30,5,2,2,573,1,2,116,2,0
6969,58,10,3,3,1318,0,2,184,1,0
6970,30,7,2,2,151,0,2,276,2,0
6971,50,5,3,1,-37,1,2,78,3,0
6972,30,5,2,2,522,0,2,197,3,0
6973,43,11,3,1,2315,1,1,42,1,0
6974,35,6,1,2,-718,1,2,47,1,0
6975,36,10,2,3,4,1,2,529,1,0
6976,46,11,3,3,-43,0,2,138,8,0
6977,46,8,2,2,596,1,2,138,3,0
6978,29,2,2,2,670,1,2,6,1,0
6979,48,5,3,1,430,0,2,340,3,0
6980,50,10,1,3,60,0,2,255,2,0
6981,53,8,1,2,0,1,1,586,2,0
6982,38,11,3,3,678,0,1,82,2,0
6983,27,10,3,3,159,1,2,295,2,0
6984,36,7,3,2,1345,1,2,82,1,0
6985,48,6,3,1,483,0,2,119,2,0
6986,59,10,3,2,2443,0,2,8,8,0
6987,21,1,2,3,1258,0,2,404,1,0
6988,56,3,1,2,389,1,2,379,5,0
6989,57,8,1,2,0,0,2,121,2,0
6990,41,5,3,2,2067,1,2,120,4,0
6991,36,10,3,3,332,1,2,566,7,0
6992,45,10,3,3,80,0,1,157,1,0
6993,40,4,3,2,84,1,1,230,7,0
6994,30,8,2,2,2702,1,2,129,2,0
6995,75,3,1,1,37127,0,2,505,1,0
6996,35,7,2,3,0,1,2,46,2,0
6997,58,8,3,2,1813,1,2,15,1,0
6998,29,7,2,2,1612,1,2,375,2,0
6999,54,7,2,2,198,1,1,120,1,0
7000,28,5,2,2,1106,1,2,73,2,0
7001,33,1,2,2,2321,0,2,699,2,0
7002,56,8,3,2,33,0,1,111,1,0
7003,50,10,3,3,101,1,2,348,1,0
7004,37,7,2,2,-59,1,2,70,1,0
7005,49,6,3,2,486,1,1,43,2,0
7006,54,3,3,1,136,1,2,352,1,0
7007,40,10,3,3,193,0,2,105,6,0
7008,33,7,3,2,5083,0,2,161,1,0
7009,48,10,3,2,0,1,2,612,1,0
7010,43,10,3,3,8,0,2,95,4,0
7011,35,5,2,1,21,1,2,129,1,0
7012,55,7,3,2,570,0,2,94,6,0
7013,33,10,3,3,644,1,1,124,2,0
7014,41,7,2,3,1104,0,2,352,1,0
7015,57,5,3,2,6004,1,2,157,6,0
7016,50,9,3,3,1503,0,2,128,12,0
7017,63,7,3,2,896,1,2,115,3,0
7018,33,7,2,2,177,1,2,293,1,0
7019,47,5,3,2,665,0,2,885,3,0
7020,36,6,3,2,380,1,2,26,1,0
7021,23,1,2,2,151,1,2,97,1,0
7022,33,7,2,3,179,1,2,432,2,0
7023,36,10,3,3,4,0,1,261,6,0
7024,47,5,3,2,116,1,2,376,2,0
7025,39,10,3,3,0,0,2,93,25,0
7026,44,5,1,1,-57,1,2,234,1,0
7027,60,3,3,1,894,1,2,65,7,0
7028,42,10,3,3,478,0,1,165,1,0
7029,32,7,2,2,10,0,2,190,2,0
7030,33,8,3,2,30,1,2,125,2,0
7031,37,10,3,3,578,1,2,401,4,0
7032,33,10,2,3,2360,1,2,268,1,0
7033,59,3,3,1,-47,1,2,84,4,0
7034,42,7,3,3,-805,0,2,103,6,0
7035,59,10,3,3,782,0,1,127,2,0
7036,31,7,2,2,1282,0,2,144,1,0
7037,50,9,2,2,766,1,2,253,2,0
7038,29,5,2,2,348,1,2,185,2,0
7039,36,11,2,2,296,0,2,67,2,0
7040,33,6,3,1,908,1,1,184,2,0
7041,38,8,1,2,0,0,2,56,1,0
7042,33,10,2,3,5276,0,2,572,1,0
7043,36,11,2,3,658,1,2,61,3,0
7044,36,10,2,3,1089,1,2,126,1,0
7045,44,8,3,2,1042,1,2,136,1,0
7046,29,5,3,1,544,0,1,121,4,0
7047,44,5,3,1,134,1,2,378,1,0
7048,55,10,3,3,73,1,2,142,2,0
7049,38,5,2,2,13156,1,2,291,4,0
7050,39,10,1,3,30,0,1,265,4,0
7051,45,5,3,1,-66,1,2,263,2,0
7052,36,10,2,3,1373,1,2,144,2,0
7053,36,10,3,3,8564,1,2,125,1,0
7054,59,3,1,1,81,1,2,107,1,0
7055,41,8,3,3,5426,1,2,149,2,0
7056,29,9,2,3,16,1,2,43,1,0
7057,50,10,2,3,297,1,2,119,1,0
7058,51,5,1,2,734,1,1,17,1,0
7059,29,10,2,3,1514,1,2,363,1,0
7060,40,7,2,2,153,0,2,125,2,0
7061,36,1,3,1,3503,0,2,31,1,0
7062,49,7,3,2,-849,1,1,197,1,0
7063,45,7,3,2,1441,1,2,93,1,0
7064,40,10,3,3,2487,0,2,126,1,0
7065,31,10,3,3,927,0,2,100,4,0
7066,32,11,3,3,598,0,2,135,6,0
7067,44,8,3,2,345,1,2,208,8,0
7068,27,5,3,2,197,0,2,222,1,0
7069,25,8,2,3,220,0,2,68,1,0
7070,56,6,3,2,9,0,1,285,2,0
7071,59,3,3,2,5678,1,2,238,2,0
7072,31,10,2,3,0,0,2,9,12,0
7073,49,8,1,2,169,1,2,447,1,0
7074,50,5,1,1,388,0,2,701,1,0
7075,42,10,2,2,61,0,2,115,1,0
7076,37,10,3,3,7100,0,2,757,2,0
7077,36,5,2,2,219,1,1,270,2,0
7078,53,5,3,2,-76,0,2,173,1,0
7079,51,5,3,2,1432,0,2,388,1,0
7080,42,5,3,2,879,1,2,140,1,0
7081,47,4,3,1,0,1,2,193,1,0
7082,40,9,3,3,1498,0,2,62,1,0
7083,25,5,2,2,543,1,2,302,1,0
7084,36,5,3,2,1797,1,1,166,1,0
7085,80,3,3,1,2994,0,2,320,1,0
7086,60,9,3,2,1690,0,2,64,11,0
7087,51,10,3,2,1573,0,2,72,18,0
7088,59,4,3,3,0,0,1,376,2,0
7089,80,3,3,2,173,0,2,87,3,0
7090,47,8,3,2,989,0,2,116,1,0
7091,36,6,3,2,335,1,2,339,2,0
7092,31,5,2,2,17,1,2,72,1,0
7093,33,7,3,2,-74,1,2,198,4,0
7094,45,6,3,2,8319,0,2,75,2,0
7095,33,5,2,2,15341,0,2,335,1,0
7096,51,7,3,2,52,0,2,114,2,0
7097,51,2,1,2,-56,1,2,544,3,0
7098,48,5,3,1,1670,0,2,145,1,0
7099,34,7,2,3,370,0,2,116,2,0
7100,28,10,2,3,466,1,2,170,2,0
7101,33,7,2,2,2583,0,2,241,1,0
7102,36,6,3,2,1177,1,1,50,5,0
7103,40,9,3,2,311,1,2,723,2,0
7104,34,11,3,3,842,1,2,141,2,0
7105,31,7,2,3,2744,1,2,309,2,0
7106,49,7,3,3,503,0,2,297,2,0
7107,35,10,2,3,62,1,2,214,4,0
7108,38,10,2,3,4841,0,2,580,3,0
7109,32,7,3,2,253,1,2,76,1,0
7110,33,5,3,2,842,0,2,111,4,0
7111,39,8,3,2,378,0,2,17,5,0
7112,30,6,3,2,637,1,2,69,5,0
7113,53,8,1,2,-372,1,2,104,1,0
7114,24,7,2,2,135,1,1,250,1,0
7115,52,11,1,2,7,0,2,150,5,0
7116,27,10,2,3,446,0,2,205,3,0
7117,36,8,2,2,1328,0,2,69,9,0
7118,29,8,3,2,252,1,2,1223,3,0
7119,47,5,3,2,125,0,2,210,2,0
7120,43,5,3,2,1324,1,2,179,5,0
7121,48,10,1,3,-244,1,2,253,1,0
7122,57,11,3,2,657,0,2,344,1,0
7123,25,10,2,3,2140,0,2,81,1,0
7124,43,6,1,2,5571,0,2,149,1,0
7125,50,7,3,2,103,1,2,79,6,0
7126,54,7,1,3,2133,0,2,176,1,0
7127,38,6,3,2,8876,0,2,636,1,0
7128,41,4,1,1,22,1,2,238,3,0
7129,35,8,3,2,3854,1,2,131,1,0
7130,33,10,3,3,32,0,2,27,7,0
7131,51,7,3,2,337,1,2,687,4,0
7132,29,5,2,2,228,0,2,355,1,0
7133,34,5,1,2,1125,1,1,141,2,0
7134,51,10,3,3,1612,1,2,61,2,0
7135,58,4,3,1,1310,1,1,1226,2,0
7136,50,6,1,2,-210,0,1,153,7,0
7137,38,4,3,2,0,1,2,157,1,0
7138,57,11,3,2,975,1,1,236,4,0
7139,49,6,3,3,306,1,2,285,7,0
7140,42,5,3,1,170,1,2,51,41,0
7141,33,7,2,3,154,0,2,159,2,0
7142,34,9,3,3,1972,1,2,61,2,0
7143,36,8,2,3,994,0,2,185,2,0
7144,60,3,1,3,380,0,2,219,1,0
7145,37,6,2,2,54,1,2,118,1,0
7146,41,5,3,1,512,1,2,233,2,0
7147,36,10,2,3,1027,1,2,151,1,0
7148,56,2,1,1,1770,0,2,916,3,0
7149,34,10,3,3,13,1,2,99,3,0
7150,33,2,3,2,438,1,1,129,1,0
7151,29,5,3,2,162,1,2,126,3,0
7152,43,10,3,3,-183,0,2,65,1,0
7153,29,10,2,2,698,0,2,186,1,0
7154,36,8,3,2,165,1,2,456,4,0
7155,33,7,2,2,3499,1,2,143,3,0
7156,39,10,3,3,378,1,1,127,2,0
7157,26,7,2,2,855,1,2,87,2,0
7158,41,7,2,2,32,1,2,162,1,0
7159,36,2,1,1,0,0,2,304,3,0
7160,31,10,2,3,0,0,2,191,5,0
7161,34,5,3,2,2994,1,2,358,1,0
7162,28,5,3,2,1238,1,2,246,1,0
7163,47,6,3,2,1717,0,2,216,9,0
7164,41,8,2,2,224,1,2,22,8,0
7165,39,7,2,2,1048,1,1,201,2,0
7166,53,8,1,2,592,1,2,151,1,0
7167,45,9,3,2,396,0,2,238,1,0
7168,30,6,2,2,268,0,2,86,1,0
7169,39,6,3,2,0,1,2,503,1,0
7170,30,9,2,2,5223,0,2,404,2,0
7171,32,8,1,2,1611,1,1,93,1,0
7172,66,3,3,2,780,0,2,388,4,0
7173,26,5,3,1,399,1,2,1288,2,0
7174,30,6,2,2,1649,1,2,206,1,0
7175,42,6,2,2,974,0,2,73,2,0
7176,44,10,3,3,22,1,2,265,2,0
7177,38,6,3,2,507,1,2,55,1,0
7178,31,7,1,2,10787,1,2,135,2,0
7179,34,7,3,2,-259,1,2,124,2,0
7180,42,5,3,2,414,1,2,400,3,0
7181,34,8,1,2,67,1,2,90,1,0
7182,31,5,2,3,328,1,2,414,1,0
7183,30,7,3,2,4,1,2,17,5,0
7184,31,10,2,3,471,0,2,153,2,0
7185,47,5,3,1,3038,1,2,151,2,0
7186,52,5,3,2,2276,0,2,83,3,0
7187,31,5,3,1,-848,1,2,559,3,0
7188,51,8,3,2,2662,0,2,148,2,0
7189,48,6,3,2,2597,1,2,182,2,0
7190,47,5,3,1,550,1,2,113,1,0
7191,55,3,3,3,357,1,2,878,1,0
7192,58,11,3,1,1153,1,1,206,6,0
7193,74,3,3,3,4912,0,2,129,3,0
7194,30,7,2,2,194,0,1,60,3,0
7195,40,10,3,3,0,0,2,165,5,0
7196,50,5,3,1,565,1,1,36,3,0
7197,36,10,1,3,649,0,2,237,2,0
7198,26,8,1,2,-45,1,2,357,2,0
7199,30,8,3,2,1310,0,2,3284,1,0
7200,34,5,3,2,2308,1,2,1062,1,0
7201,53,2,2,2,4,0,2,259,3,0
7202,42,5,3,2,1297,1,2,697,2,0
7203,33,10,3,3,1808,1,2,99,4,0
7204,35,2,3,2,2080,1,2,266,3,0
7205,33,6,3,2,5034,1,2,207,3,0
7206,41,8,1,2,322,1,2,87,4,0
7207,40,5,3,2,679,1,2,642,2,0
7208,32,10,2,3,1742,0,2,231,2,0
7209,54,10,3,3,154,0,2,155,3,0
7210,31,2,2,3,140,1,2,11,2,0
7211,35,6,3,2,377,0,1,30,13,0
7212,47,6,2,2,3644,0,2,83,2,0
7213,48,5,3,1,-50,1,2,212,6,0
7214,50,10,3,3,453,0,1,608,1,0
7215,33,5,2,2,45,0,2,13,12,0
7216,40,5,3,1,46,1,2,119,1,0
7217,60,3,3,2,2060,0,2,135,4,0
7218,68,3,3,2,1316,0,2,92,5,0
7219,54,5,3,2,-361,1,2,227,1,0
7220,30,10,2,3,349,0,2,180,3,0
7221,42,5,2,1,-68,1,1,167,1,0
7222,57,3,3,2,-157,0,2,31,9,0
7223,28,10,2,3,320,1,2,239,1,0
7224,55,10,3,3,86,0,2,64,1,0
7225,42,5,3,2,681,1,2,203,1,0
7226,49,4,3,1,0,1,2,42,3,0
7227,41,10,1,3,4567,1,1,106,1,0
7228,31,7,2,2,40,0,2,123,2,0
7229,33,5,2,2,706,1,2,329,1,0
7230,55,8,3,2,420,1,2,41,3,0
7231,34,7,2,3,0,1,2,158,2,0
7232,38,11,3,2,65,0,2,173,1,0
7233,46,5,3,2,-27,1,2,254,1,0
7234,49,6,2,1,114,1,2,99,2,0
7235,44,7,2,3,678,0,2,111,1,0
7236,57,7,1,2,3105,1,2,173,11,0
7237,44,4,3,2,281,1,2,604,1,0
7238,42,9,3,3,1932,1,2,192,32,0
7239,37,10,1,3,481,1,2,97,6,0
7240,42,5,2,1,156,1,2,7,4,0
7241,33,5,3,2,0,1,1,16,43,0
7242,31,5,3,2,557,1,1,185,1,0
7243,34,8,3,2,1467,1,2,113,1,0
7244,26,5,2,2,428,0,1,575,1,0
7245,42,7,3,2,994,1,2,365,5,0
7246,41,7,2,2,769,0,1,222,4,0
7247,35,7,3,3,108,1,2,65,3,0
7248,26,1,2,2,19,0,2,268,1,0
7249,42,10,3,3,199,1,2,497,1,0
7250,36,5,3,1,448,1,2,286,1,0
7251,60,8,2,2,473,0,2,175,2,0
7252,51,11,3,1,726,1,1,87,2,0
7253,32,10,2,3,0,0,2,148,2,0
7254,46,5,3,2,536,1,2,164,2,0
7255,31,5,2,2,2194,0,2,275,2,0
7256,42,4,1,2,1406,1,2,178,1,0
7257,45,7,3,2,44,1,2,95,4,0
7258,31,10,1,3,-6,0,1,119,6,0
7259,41,7,1,2,1631,1,2,173,2,0
7260,28,5,2,2,4054,1,2,133,2,0
7261,41,7,1,2,75,0,2,351,2,0
7262,36,1,2,2,172,0,2,81,1,0
7263,41,5,3,2,356,1,2,90,5,0
7264,40,5,3,2,1508,0,2,177,2,0
7265,40,6,1,2,49,0,1,191,1,0
7266,58,5,3,2,544,0,2,97,1,0
7267,32,10,3,3,-383,1,2,241,1,0
7268,30,7,3,3,606,1,2,551,1,0
7269,43,10,1,3,-410,0,1,189,1,0
7270,33,7,2,3,469,0,2,158,9,0
7271,30,10,2,3,2,0,2,269,1,0
7272,37,6,1,2,241,1,2,189,1,0
7273,40,7,1,2,0,0,2,299,3,0
7274,39,6,2,2,322,1,2,35,1,0
7275,39,10,1,3,2193,1,1,550,3,0
7276,26,11,3,3,144,0,1,730,1,0
7277,35,6,3,2,0,1,2,810,1,0
7278,59,10,3,2,3428,1,1,103,1,0
7279,31,11,3,2,10,1,1,161,3,0
7280,36,10,2,3,1841,1,2,141,4,0
7281,26,7,2,2,84,1,2,70,3,0
7282,36,4,3,1,622,0,2,55,5,0
7283,59,7,3,1,309,0,1,25,5,0
7284,42,6,3,2,154,1,2,346,5,0
7285,35,5,3,2,1949,1,2,200,3,0
7286,59,5,3,2,2605,0,2,85,2,0
7287,44,7,3,2,5163,0,2,48,2,0
7288,34,10,3,3,557,1,2,513,1,0
7289,36,7,1,3,119,0,2,127,8,0
7290,43,10,3,3,0,1,2,280,2,0
7291,45,10,3,2,356,0,2,212,2,0
7292,29,7,2,2,1395,1,2,61,1,0
7293,29,6,2,2,20,1,2,431,1,0
7294,40,7,3,3,84,0,2,715,8,0
7295,31,5,2,2,609,1,2,1126,1,0
7296,29,7,2,2,1856,1,1,134,1,0
7297,37,6,2,2,608,0,2,380,3,0
7298,35,8,2,2,0,0,1,480,1,0
7299,35,11,3,3,1859,1,2,227,2,0
7300,39,6,1,2,282,1,2,243,1,0
7301,28,1,2,2,154,1,2,21,9,0
7302,31,6,2,2,222,1,2,168,2,0
7303,34,4,3,3,897,0,2,197,4,0
7304,31,11,2,2,131,1,2,157,1,0
7305,51,5,3,1,0,0,2,384,1,0
7306,53,10,3,3,37,0,2,51,9,0
7307,34,8,2,2,1704,1,2,218,2,0
7308,42,7,3,2,314,0,2,11,22,0
7309,33,7,3,2,399,1,2,143,1,0
7310,29,9,2,3,300,0,2,125,1,0
7311,25,6,2,2,382,1,2,392,1,0
7312,42,6,3,2,1301,1,2,510,6,0
7313,46,2,1,2,0,0,2,638,3,0
7314,52,7,3,2,930,1,2,94,16,0
7315,60,10,1,1,21,0,1,113,3,0
7316,25,6,2,2,111,0,1,316,1,0
7317,55,7,2,2,1199,0,1,159,10,0
7318,37,2,1,3,1085,0,2,146,4,0
7319,49,5,3,1,230,0,1,176,1,0
7320,42,11,3,1,558,1,2,186,2,0
7321,32,7,2,3,127,1,2,20,17,0
7322,43,7,3,1,4844,1,2,434,1,0
7323,26,1,2,2,826,0,2,177,1,0
7324,41,7,2,2,30,0,2,1003,1,0
7325,30,10,2,3,2708,0,2,479,1,0
7326,42,6,3,2,108,1,1,225,2,0
7327,34,5,3,2,577,0,2,337,1,0
7328,20,1,2,3,2764,1,2,139,2,0
7329,45,10,3,2,2834,0,2,112,1,0
